population,side,stack_cell,stack,cell,Time (sec),ROI_mean_Fluo,deltaF_F,led
Vglut_activation,right,522_5,522,5,4,1113.923,0.004600707155294608,0
Vglut_activation,right,522_5,522,5,5,1140.577,0.028638838380269063,0
Vglut_activation,right,522_5,522,5,6,1106.654,-0.00195490085379744,0
Vglut_activation,right,522_5,522,5,7,1134.731,0.023366574737243597,0
Vglut_activation,right,522_5,522,5,8,1110.731,0.0017219754501051942,0
Vglut_activation,right,522_5,522,5,9,1106.615,-0.001990073327639029,0
Vglut_activation,right,522_5,522,5,10,1073.192,-0.03213288340989015,0
Vglut_activation,right,522_5,522,5,11,1104.962,-0.0034808451035407044,3
Vglut_activation,right,522_5,522,5,12,1228.615,0.10803663971531452,0
Vglut_activation,right,522_5,522,5,13,1293.038,0.1661370572101194,0
Vglut_activation,right,522_5,522,5,14,1227.769,0.10727366759044288,0
Vglut_activation,right,522_5,522,5,15,1222.038,0.10210511765233496,0
Vglut_activation,right,522_5,522,5,16,1200.231,0.08243829362505882,0
Vglut_activation,right,522_5,522,5,17,1220.115,0.100370844134453,0
Vglut_activation,right,522_5,522,5,18,1210.731,0.09190780581318186,0
Vglut_activation,right,522_5,522,5,19,1238.5,0.11695150904670464,0
Vglut_activation,right,522_5,522,5,20,1237.077,0.11566816468063805,0
Vglut_activation,right,522_5,522,5,21,1268.077,0.14362577209319183,3
Vglut_activation,right,522_5,522,5,22,1464.423,0.3207020425778784,0
Vglut_activation,right,522_5,522,5,23,1584.692,0.4291676388972471,0
Vglut_activation,right,522_5,522,5,24,1607.808,0.45001499544397583,0
Vglut_activation,right,522_5,522,5,25,1604.077,0.44665016211312947,0
Vglut_activation,right,522_5,522,5,26,1607.731,0.44994555235459627,0
Vglut_activation,right,522_5,522,5,27,1556.846,0.4040544925743447,0
Vglut_activation,right,522_5,522,5,28,1558.231,0.4053035663248733,0
Vglut_activation,right,522_5,522,5,29,1556.769,0.40398504948496516,0
Vglut_activation,right,522_5,522,5,30,1493.385,0.3468216627676326,0
Vglut_activation,right,523_1,523,1,1,1276.818,-0.019994145781212024,0
Vglut_activation,right,523_1,523,1,2,1338.364,0.02724472483601735,0
Vglut_activation,right,523_1,523,1,3,1283.0,-0.01524922818858679,0
Vglut_activation,right,523_1,523,1,4,1316.455,0.010428743028054487,0
Vglut_activation,right,523_1,523,1,5,1236.909,-0.050625804824252996,0
Vglut_activation,right,523_1,523,1,6,1336.091,0.025500111816276524,0
Vglut_activation,right,523_1,523,1,7,1279.545,-0.017901070680097594,0
Vglut_activation,right,523_1,523,1,8,1340.091,0.02857026231296059,0
Vglut_activation,right,523_1,523,1,9,1284.818,-0.013853844787843897,0
Vglut_activation,right,523_1,523,1,10,1298.909,-0.00303847212565002,0
Vglut_activation,right,523_1,523,1,11,1340.545,0.028918724394334367,3
Vglut_activation,right,523_1,523,1,12,1379.909,0.05913207543220226,0
Vglut_activation,right,523_1,523,1,13,1420.0,0.08990342632284237,0
Vglut_activation,right,523_1,523,1,14,1402.818,0.07671559486433596,0
Vglut_activation,right,523_1,523,1,15,1409.273,0.08167005022835981,0
Vglut_activation,right,523_1,523,1,16,1389.091,0.06617960589734036,0
Vglut_activation,right,523_1,523,1,17,1379.182,0.05857407557942986,0
Vglut_activation,right,523_1,523,1,18,1356.545,0.04119932638107062,0
Vglut_activation,right,523_1,523,1,19,1303.364,0.0003809079900317996,0
Vglut_activation,right,523_1,523,1,20,1303.091,0.00017137021863300618,0
Vglut_activation,right,523_1,523,1,21,1283.909,-0.014551536488215257,3
Vglut_activation,right,523_1,523,1,22,1374.818,0.055224541387547524,0
Vglut_activation,right,523_1,523,1,23,1398.909,0.07371529029145156,0
Vglut_activation,right,523_1,523,1,24,1374.455,0.0549459252299734,0
Vglut_activation,right,523_1,523,1,25,1369.364,0.05103839118531884,0
Vglut_activation,right,523_1,523,1,26,1356.909,0.041478710076268896,0
Vglut_activation,right,523_1,523,1,27,1335.636,0.02515088219727877,0
Vglut_activation,right,523_1,523,1,28,1400.182,0.07469236568702119,0
Vglut_activation,right,523_1,523,1,29,1373.273,0.05403869575820325,0
Vglut_activation,right,523_1,523,1,30,1347.909,0.03457087145872975,0
Vglut_activation,right,523_2,523,2,1,831.231,-0.06423120544410618,0
Vglut_activation,right,523_2,523,2,2,855.154,-0.037299586108252916,0
Vglut_activation,right,523_2,523,2,3,892.385,0.004613682273352771,0
Vglut_activation,right,523_2,523,2,4,875.308,-0.014610966115158963,0
Vglut_activation,right,523_2,523,2,5,911.692,0.02634878132101901,0
Vglut_activation,right,523_2,523,2,6,871.308,-0.01911401662485311,0
Vglut_activation,right,523_2,523,2,7,896.692,0.009462341909665961,0
Vglut_activation,right,523_2,523,2,8,894.538,0.007037449210195668,0
Vglut_activation,right,523_2,523,2,9,936.692,0.05449284700660743,0
Vglut_activation,right,523_2,523,2,10,940.692,0.058995897516301576,0
Vglut_activation,right,523_2,523,2,11,865.462,-0.02569522494477111,3
Vglut_activation,right,523_2,523,2,12,885.154,-0.003526707285546817,0
Vglut_activation,right,523_2,523,2,13,866.692,-0.024310536913040137,0
Vglut_activation,right,523_2,523,2,14,887.308,-0.001101814586076523,0
Vglut_activation,right,523_2,523,2,15,864.0,-0.02734108990606431,0
Vglut_activation,right,523_2,523,2,16,879.462,-0.009934548160841597,0
Vglut_activation,right,523_2,523,2,17,895.308,0.00790428643331177,0
Vglut_activation,right,523_2,523,2,18,897.231,0.010069127965847233,0
Vglut_activation,right,523_2,523,2,19,939.154,0.05726447459532416,0
Vglut_activation,right,523_2,523,2,20,905.385,0.01924859642985875,0
Vglut_activation,right,523_2,523,2,21,887.385,-0.0010151308637649128,3
Vglut_activation,right,523_2,523,2,22,841.462,-0.05271352800293599,0
Vglut_activation,right,523_2,523,2,23,850.308,-0.04275503180074738,0
Vglut_activation,right,523_2,523,2,24,872.923,-0.01729590998156409,0
Vglut_activation,right,523_2,523,2,25,868.231,-0.02257798822943533,0
Vglut_activation,right,523_2,523,2,26,875.923,-0.013918622099293478,0
Vglut_activation,right,523_2,523,2,27,871.385,-0.0190273329025415,0
Vglut_activation,right,523_2,523,2,28,895.077,0.00764423526637694,0
Vglut_activation,right,523_2,523,2,29,853.692,-0.03894545106954612,0
Vglut_activation,right,523_2,523,2,30,845.692,-0.04795155208893441,0
Vglut_activation,right,523_3,523,3,1,880.5883,-0.0613081781333707,0
Vglut_activation,right,523_3,523,3,2,939.4117,0.0013965438285148647,0
Vglut_activation,right,523_3,523,3,3,931.647,-0.006880491409459303,0
Vglut_activation,right,523_3,523,3,4,969.5294,0.03350148853812842,0
Vglut_activation,right,523_3,523,3,5,929.353,-0.009325855536330098,0
Vglut_activation,right,523_3,523,3,6,957.5294,0.020709697115962634,0
Vglut_activation,right,523_3,523,3,7,946.2353,0.008670382824205795,0
Vglut_activation,right,523_3,523,3,8,941.1765,0.003277789953668085,0
Vglut_activation,right,523_3,523,3,9,940.4706,0.0025253128232591376,0
Vglut_activation,right,523_3,523,3,10,936.7647,-0.0014251121626912562,0
Vglut_activation,right,523_3,523,3,11,946.4117,0.008858422158111574,3
Vglut_activation,right,523_3,523,3,12,961.7059,0.02516177352218562,0
Vglut_activation,right,523_3,523,3,13,979.1765,0.043785129457193074,0
Vglut_activation,right,523_3,523,3,14,934.1177,-0.004246768153897256,0
Vglut_activation,right,523_3,523,3,15,950.9412,0.013686790428669883,0
Vglut_activation,right,523_3,523,3,16,959.9412,0.023280633995294224,0
Vglut_activation,right,523_3,523,3,17,951.8235,0.01462730689298461,0
Vglut_activation,right,523_3,523,3,18,965.5294,0.029237558064073157,0
Vglut_activation,right,523_3,523,3,19,929.0588,-0.00963946762269679,0
Vglut_activation,right,523_3,523,3,20,962.2353,0.025726104720426843,0
Vglut_activation,right,523_3,523,3,21,942.647,0.004845317394192667,3
Vglut_activation,right,523_3,523,3,22,974.4117,0.03870593547649841,0
Vglut_activation,right,523_3,523,3,23,944.2353,0.006538417587178165,0
Vglut_activation,right,523_3,523,3,24,952.1177,0.014940918979351422,0
Vglut_activation,right,523_3,523,3,25,939.0588,0.001020358562441364,0
Vglut_activation,right,523_3,523,3,26,926.2941,-0.012586589768102003,0
Vglut_activation,right,523_3,523,3,27,959.647,0.02296702190892753,0
Vglut_activation,right,523_3,523,3,28,947.8823,0.01042605619689798,0
Vglut_activation,right,523_3,523,3,29,949.8235,0.012495341655956978,0
Vglut_activation,right,523_3,523,3,30,976.5294,0.04096336686772513,0
Vglut_activation,right,523_4,523,4,1,522.6842,0.002247765047349542,0
Vglut_activation,right,523_4,523,4,2,503.8947,-0.033781130376229755,0
Vglut_activation,right,523_4,523,4,3,489.6842,-0.06102978619020956,0
Vglut_activation,right,523_4,523,4,4,514.5789,-0.013294160287371381,0
Vglut_activation,right,523_4,523,4,5,542.4211,0.0400933014419125,0
Vglut_activation,right,523_4,523,4,6,522.4211,0.0017432703888464417,0
Vglut_activation,right,523_4,523,4,7,531.0,0.018193324458903815,0
Vglut_activation,right,523_4,523,4,8,522.2105,0.0013394445618576572,0
Vglut_activation,right,523_4,523,4,9,533.1579,0.022331101059374456,0
Vglut_activation,right,523_4,523,4,10,515.9474,-0.01067005941256526,0
Vglut_activation,right,523_4,523,4,11,538.6316,0.03282692930813286,3
Vglut_activation,right,523_4,523,4,12,551.8947,0.05825894415112867,0
Vglut_activation,right,523_4,523,4,13,540.5263,0.03646001949994496,0
Vglut_activation,right,523_4,523,4,14,547.1579,0.04917612279652069,0
Vglut_activation,right,523_4,523,4,15,565.4737,0.084296697734608,0
Vglut_activation,right,523_4,523,4,16,560.2105,0.07420450356268317,0
Vglut_activation,right,523_4,523,4,17,536.3684,0.028487239794167712,0
Vglut_activation,right,523_4,523,4,18,553.1053,0.06058027153077098,0
Vglut_activation,right,523_4,523,4,19,526.2632,0.009110503104295618,0
Vglut_activation,right,523_4,523,4,20,554.4737,0.06320418065542166,0
Vglut_activation,right,523_4,523,4,21,534.3684,0.024652236688861108,3
Vglut_activation,right,523_4,523,4,22,561.1053,0.0759202839519974,0
Vglut_activation,right,523_4,523,4,23,537.7368,0.031111148918818617,0
Vglut_activation,right,523_4,523,4,24,539.3684,0.03423974445212762,0
Vglut_activation,right,523_4,523,4,25,565.4211,0.08419583715293846,0
Vglut_activation,right,523_4,523,4,26,545.9474,0.046854987167033825,0
Vglut_activation,right,523_4,523,4,27,579.1579,0.11053617248142639,0
Vglut_activation,right,523_4,523,4,28,566.3158,0.08591142579209726,0
Vglut_activation,right,523_4,523,4,29,548.9474,0.05260749182499373,0
Vglut_activation,right,523_4,523,4,30,574.0526,0.10074675180466537,0
Vglut_activation,right,524_1,524,1,1,550.0,-0.007806675476687185,0
Vglut_activation,right,524_1,524,1,2,550.667,-0.006603415572219769,0
Vglut_activation,right,524_1,524,1,3,549.6,-0.008528270621795009,0
Vglut_activation,right,524_1,524,1,4,553.467,-0.0015522495564648032,0
Vglut_activation,right,524_1,524,1,5,579.467,0.04535143487554635,0
Vglut_activation,right,524_1,524,1,6,548.267,-0.01093298644286691,0
Vglut_activation,right,524_1,524,1,7,546.933,-0.013339506251801745,0
Vglut_activation,right,524_1,524,1,8,564.4,0.01817074974719587,0
Vglut_activation,right,524_1,524,1,9,555.267,0.0016949285965207072,0
Vglut_activation,right,524_1,524,1,10,525.467,-0.052063909714015276,0
Vglut_activation,right,524_1,524,1,11,574.067,0.03560990041659023,3
Vglut_activation,right,524_1,524,1,12,587.933,0.0606239961217543,0
Vglut_activation,right,524_1,524,1,13,551.333,-0.005401959655615283,0
Vglut_activation,right,524_1,524,1,14,563.933,0.01732828741528247,0
Vglut_activation,right,524_1,524,1,15,554.867,0.0009733334514126793,0
Vglut_activation,right,524_1,524,1,16,563.6,0.016727559456980227,0
Vglut_activation,right,524_1,524,1,17,569.333,0.027069821874238592,0
Vglut_activation,right,524_1,524,1,18,531.267,-0.04160078010995112,0
Vglut_activation,right,524_1,524,1,19,544.6,-0.017548209935643308,0
Vglut_activation,right,524_1,524,1,20,546.0,-0.015022626927765823,0
Vglut_activation,right,524_1,524,1,21,563.4,0.016366761884426213,3
Vglut_activation,right,524_1,524,1,22,630.933,0.13819547422084966,0
Vglut_activation,right,524_1,524,1,23,654.733,0.1811303853547675,0
Vglut_activation,right,524_1,524,1,24,646.467,0.16621862168111354,0
Vglut_activation,right,524_1,524,1,25,657.467,0.1860624881715798,0
Vglut_activation,right,524_1,524,1,26,664.6,0.19893033359671586,0
Vglut_activation,right,524_1,524,1,27,631.067,0.13843720859446082,0
Vglut_activation,right,524_1,524,1,28,653.267,0.17848573914794735,0
Vglut_activation,right,524_1,524,1,29,611.133,0.10247651453801049,0
Vglut_activation,right,524_1,524,1,30,591.0,0.06615682689686886,0
Vglut_activation,right,524_2,524,2,1,365.4546,-0.04526450194912054,0
Vglut_activation,right,524_2,524,2,2,377.7273,-0.013202564989156111,0
Vglut_activation,right,524_2,524,2,3,383.9546,0.0030660067212896036,0
Vglut_activation,right,524_2,524,2,4,386.0,0.008409532258287201,0
Vglut_activation,right,524_2,524,2,5,372.5454,-0.026740071090734504,0
Vglut_activation,right,524_2,524,2,6,374.0909,-0.02270251427180915,0
Vglut_activation,right,524_2,524,2,7,392.2273,0.024678103968732917,0
Vglut_activation,right,524_2,524,2,8,396.1818,0.03500907675452409,0
Vglut_activation,right,524_2,524,2,9,384.1818,0.003659557616960756,0
Vglut_activation,right,524_2,524,2,10,376.1818,-0.017240121808081467,0
Vglut_activation,right,524_2,524,2,11,402.0454,0.05032749678910869,3
Vglut_activation,right,524_2,524,2,12,398.7273,0.04165909350157972,0
Vglut_activation,right,524_2,524,2,13,385.1818,0.0062720175450910335,0
Vglut_activation,right,524_2,524,2,14,400.8636,0.047240091646044445,0
Vglut_activation,right,524_2,524,2,15,395.7273,0.03382171371718889,0
Vglut_activation,right,524_2,524,2,16,397.0454,0.0372651971484573,0
Vglut_activation,right,524_2,524,2,17,388.9091,0.016009439435211055,0
Vglut_activation,right,524_2,524,2,18,390.5909,0.020403074542340433,0
Vglut_activation,right,524_2,524,2,19,400.7273,0.04688401335784027,0
Vglut_activation,right,524_2,524,2,20,400.5,0.046290201216176226,0
Vglut_activation,right,524_2,524,2,21,391.5909,0.023015534470470708,3
Vglut_activation,right,524_2,524,2,22,417.7273,0.091295832136055,0
Vglut_activation,right,524_2,524,2,23,387.0454,0.011140597867154522,0
Vglut_activation,right,524_2,524,2,24,401.8636,0.049852551574174724,0
Vglut_activation,right,524_2,524,2,25,395.0909,0.03215914421892668,0
Vglut_activation,right,524_2,524,2,26,390.8182,0.02099688668400448,0
Vglut_activation,right,524_2,524,2,27,406.7727,0.06267737860735899,0
Vglut_activation,right,524_2,524,2,28,409.0454,0.06861471628602063,0
Vglut_activation,right,524_2,524,2,29,397.6364,0.03880916096598232,0
Vglut_activation,right,524_2,524,2,30,389.0454,0.016365517723415077,0
Vglut_activation,right,524_3,524,3,1,355.0,-0.033645805178935985,0
Vglut_activation,right,524_3,524,3,2,362.1538,-0.014172270984820724,0
Vglut_activation,right,524_3,524,3,3,359.0385,-0.022652505416161716,0
Vglut_activation,right,524_3,524,3,4,372.9615,0.015247633892271175,0
Vglut_activation,right,524_3,524,3,5,366.6538,-0.0019227107687790673,0
Vglut_activation,right,524_3,524,3,6,371.3462,0.010850586199610737,0
Vglut_activation,right,524_3,524,3,7,366.2692,-0.0029696398485767,0
Vglut_activation,right,524_3,524,3,8,373.3077,0.016190033391558674,0
Vglut_activation,right,524_3,524,3,9,370.6538,0.008965787201035738,0
Vglut_activation,right,524_3,524,3,10,373.0,0.01535243568523064,0
Vglut_activation,right,524_3,524,3,11,370.5769,0.00875645582756614,3
Vglut_activation,right,524_3,524,3,12,381.3462,0.038071831124147755,0
Vglut_activation,right,524_3,524,3,13,384.5385,0.04676166914140767,0
Vglut_activation,right,524_3,524,3,14,385.3846,0.04906485867447269,0
Vglut_activation,right,524_3,524,3,15,373.3462,0.01629483518451814,0
Vglut_activation,right,524_3,524,3,16,371.6154,0.011583382112979306,0
Vglut_activation,right,524_3,524,3,17,370.6538,0.008965787201035738,0
Vglut_activation,right,524_3,524,3,18,364.3462,-0.008204285247565174,0
Vglut_activation,right,524_3,524,3,19,369.4231,0.005615668588172933,0
Vglut_activation,right,524_3,524,3,20,364.7308,-0.0071573561677675404,0
Vglut_activation,right,524_3,524,3,21,375.4615,0.02205294512340543,3
Vglut_activation,right,524_3,524,3,22,379.7692,0.03377904079954827,0
Vglut_activation,right,524_3,524,3,23,388.8462,0.05848776481755051,0
Vglut_activation,right,524_3,524,3,24,393.6538,0.07157465052747088,0
Vglut_activation,right,524_3,524,3,25,391.7692,0.06644453470899268,0
Vglut_activation,right,524_3,524,3,26,406.4231,0.10633427480895989,0
Vglut_activation,right,524_3,524,3,27,396.3077,0.07879889671799381,0
Vglut_activation,right,524_3,524,3,28,380.7692,0.03650116529200197,0
Vglut_activation,right,524_3,524,3,29,382.3077,0.04068915382364199,0
Vglut_activation,right,524_3,524,3,30,379.6923,0.033569709426078516,0
Vglut_activation,right,525_1,525,1,1,373.0,-0.04127514938220662,0
Vglut_activation,right,525_1,525,1,2,370.2143,-0.04843525612849618,0
Vglut_activation,right,525_1,525,1,3,379.7857,-0.02383381099390319,0
Vglut_activation,right,525_1,525,1,4,373.5,-0.03998999542695489,0
Vglut_activation,right,525_1,525,1,5,385.7143,-0.008595483515692432,0
Vglut_activation,right,525_1,525,1,6,405.6429,0.04262715470956702,0
Vglut_activation,right,525_1,525,1,7,387.7857,-0.0032713477098754483,0
Vglut_activation,right,525_1,525,1,8,392.4286,0.008662334887801094,0
Vglut_activation,right,525_1,525,1,9,417.8571,0.07402140959003849,0
Vglut_activation,right,525_1,525,1,10,402.2857,0.03399811699242483,0
Vglut_activation,right,525_1,525,1,11,391.4286,0.006092026977297627,3
Vglut_activation,right,525_1,525,1,12,367.2143,-0.056146179860006584,0
Vglut_activation,right,525_1,525,1,13,377.2143,-0.030443100754971905,0
Vglut_activation,right,525_1,525,1,14,365.7857,-0.05981812174095173,0
Vglut_activation,right,525_1,525,1,15,376.6429,-0.03191177469503354,0
Vglut_activation,right,525_1,525,1,16,392.7143,0.009396671857831839,0
Vglut_activation,right,525_1,525,1,17,380.2143,-0.022732177023461503,0
Vglut_activation,right,525_1,525,1,18,372.6429,-0.042193006337047416,0
Vglut_activation,right,525_1,525,1,19,378.2143,-0.02787279284446844,0
Vglut_activation,right,525_1,525,1,20,390.0,0.0024200850963523287,0
Vglut_activation,right,525_1,525,1,21,400.7857,0.03014265512666963,3
Vglut_activation,right,525_1,525,1,22,377.2857,-0.030259580770161856,0
Vglut_activation,right,525_1,525,1,23,353.9286,-0.0902945196665824,0
Vglut_activation,right,525_1,525,1,24,360.7857,-0.07266966129346906,0
Vglut_activation,right,525_1,525,1,25,358.3571,-0.07891191108491784,0
Vglut_activation,right,525_1,525,1,26,370.4286,-0.04788443914327519,0
Vglut_activation,right,525_1,525,1,27,355.1429,-0.0871733947708581,0
Vglut_activation,right,525_1,525,1,28,358.8571,-0.0776267571296661,0
Vglut_activation,right,525_1,525,1,29,369.5,-0.050271227068968756,0
Vglut_activation,right,525_1,525,1,30,359.0714,-0.07707594014444526,0
